[2026-01-22 00:56:21,213][INFO] copytrade 启动 | poll_interval=60.0s
[2026-01-22 03:37:48,343][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769070738000
[2026-01-22 03:37:48,640][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769070918000
[2026-01-22 03:37:48,640][INFO] no token updates, total=18
[2026-01-22 03:38:48,961][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769070918000
[2026-01-22 03:38:49,257][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769070738000
[2026-01-22 03:38:49,557][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769070918000
[2026-01-22 03:38:49,558][INFO] no token updates, total=18
[2026-01-22 03:39:49,861][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=4 normalized=2 since_ms=1769070918000
[2026-01-22 03:39:50,139][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769070738000
[2026-01-22 03:39:50,480][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=2 normalized=0 since_ms=1769071164000
[2026-01-22 03:39:50,481][INFO] tokens output updated: /home/trader/polymarket_api/POLYMARKET_MAKER_copytrade_v2/copytrade/tokens_from_copytrade.json (total=18)
[2026-01-22 03:40:50,777][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=2 normalized=0 since_ms=1769071164000
[2026-01-22 03:40:51,085][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769070738000
[2026-01-22 03:40:51,416][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=2 normalized=0 since_ms=1769071164000
[2026-01-22 03:40:51,416][INFO] no token updates, total=18
[2026-01-22 03:41:51,724][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=5 normalized=3 since_ms=1769071164000
[2026-01-22 03:41:52,068][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769070738000
[2026-01-22 03:41:52,375][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769071308000
[2026-01-22 03:41:52,376][INFO] tokens output updated: /home/trader/polymarket_api/POLYMARKET_MAKER_copytrade_v2/copytrade/tokens_from_copytrade.json (total=18)
[2026-01-22 03:42:52,686][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=3 normalized=2 since_ms=1769071308000
[2026-01-22 03:42:52,979][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769070738000
[2026-01-22 03:42:53,269][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769071336000
[2026-01-22 03:42:53,270][INFO] tokens output updated: /home/trader/polymarket_api/POLYMARKET_MAKER_copytrade_v2/copytrade/tokens_from_copytrade.json (total=18)
[2026-01-22 03:43:53,592][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769071336000
[2026-01-22 03:43:53,968][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=2 normalized=1 since_ms=1769070738000
[2026-01-22 03:43:54,222][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769071336000
[2026-01-22 03:43:54,224][INFO] tokens output updated: /home/trader/polymarket_api/POLYMARKET_MAKER_copytrade_v2/copytrade/tokens_from_copytrade.json (total=19)
[2026-01-22 03:44:54,513][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=2 normalized=1 since_ms=1769071336000
[2026-01-22 03:44:54,834][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769071420000
[2026-01-22 03:44:55,129][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769071462000
[2026-01-22 03:44:55,130][INFO] tokens output updated: /home/trader/polymarket_api/POLYMARKET_MAKER_copytrade_v2/copytrade/tokens_from_copytrade.json (total=19)
[2026-01-22 03:45:55,430][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=2 normalized=0 since_ms=1769071462000
[2026-01-22 03:45:55,718][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769071420000
[2026-01-22 03:45:55,962][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=2 normalized=0 since_ms=1769071462000
[2026-01-22 03:45:55,962][INFO] no token updates, total=19
[2026-01-22 03:46:56,289][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=3 normalized=1 since_ms=1769071462000
[2026-01-22 03:46:56,590][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769071420000
[2026-01-22 03:46:56,884][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769071562000
[2026-01-22 03:46:56,886][INFO] tokens output updated: /home/trader/polymarket_api/POLYMARKET_MAKER_copytrade_v2/copytrade/tokens_from_copytrade.json (total=19)
[2026-01-22 03:47:57,184][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=3 normalized=2 since_ms=1769071562000
[2026-01-22 03:47:57,475][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769071420000
[2026-01-22 03:47:57,805][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769071666000
[2026-01-22 03:47:57,806][INFO] tokens output updated: /home/trader/polymarket_api/POLYMARKET_MAKER_copytrade_v2/copytrade/tokens_from_copytrade.json (total=19)
[2026-01-22 03:48:58,096][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769071666000
[2026-01-22 03:48:58,409][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769071420000
[2026-01-22 03:48:58,711][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769071666000
[2026-01-22 03:48:58,712][INFO] no token updates, total=19
[2026-01-22 03:49:59,010][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769071666000
[2026-01-22 03:49:59,318][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769071420000
[2026-01-22 03:49:59,630][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769071666000
[2026-01-22 03:49:59,630][INFO] no token updates, total=19
[2026-01-22 03:50:59,919][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=2 normalized=1 since_ms=1769071666000
[2026-01-22 03:51:00,220][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769071420000
[2026-01-22 03:51:00,539][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769071808000
[2026-01-22 03:51:00,540][INFO] tokens output updated: /home/trader/polymarket_api/POLYMARKET_MAKER_copytrade_v2/copytrade/tokens_from_copytrade.json (total=19)
[2026-01-22 03:52:00,850][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769071808000
[2026-01-22 03:52:01,145][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769071420000
[2026-01-22 03:52:01,517][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769071808000
[2026-01-22 03:52:01,517][INFO] no token updates, total=19
[2026-01-22 03:53:01,816][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769071808000
[2026-01-22 03:53:02,128][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769071420000
[2026-01-22 03:53:02,432][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769071808000
[2026-01-22 03:53:02,432][INFO] no token updates, total=19
[2026-01-22 03:54:02,757][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769071808000
[2026-01-22 03:54:03,075][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769071420000
[2026-01-22 03:54:03,359][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769071808000
[2026-01-22 03:54:03,359][INFO] no token updates, total=19
[2026-01-22 03:55:03,719][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=2 normalized=0 since_ms=1769071808000
[2026-01-22 03:55:04,030][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769071420000
[2026-01-22 03:55:04,355][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=2 normalized=0 since_ms=1769071808000
[2026-01-22 03:55:04,356][INFO] no token updates, total=19
[2026-01-22 03:56:04,674][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=3 normalized=1 since_ms=1769071808000
[2026-01-22 03:56:04,981][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769071420000
[2026-01-22 03:56:05,307][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769072150000
[2026-01-22 03:56:05,308][INFO] tokens output updated: /home/trader/polymarket_api/POLYMARKET_MAKER_copytrade_v2/copytrade/tokens_from_copytrade.json (total=19)
[2026-01-22 03:57:05,621][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769072150000
[2026-01-22 03:57:05,915][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769071420000
[2026-01-22 03:57:06,171][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769072150000
[2026-01-22 03:57:06,171][INFO] no token updates, total=19
[2026-01-22 03:58:06,493][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=2 normalized=1 since_ms=1769072150000
[2026-01-22 03:58:06,794][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769071420000
[2026-01-22 03:58:07,104][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769072248000
[2026-01-22 03:58:07,105][INFO] tokens output updated: /home/trader/polymarket_api/POLYMARKET_MAKER_copytrade_v2/copytrade/tokens_from_copytrade.json (total=19)
[2026-01-22 03:59:07,417][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=2 normalized=1 since_ms=1769072248000
[2026-01-22 03:59:07,722][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769071420000
[2026-01-22 03:59:08,024][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769072284000
[2026-01-22 03:59:08,025][INFO] tokens output updated: /home/trader/polymarket_api/POLYMARKET_MAKER_copytrade_v2/copytrade/tokens_from_copytrade.json (total=19)
[2026-01-22 04:00:08,335][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769072284000
[2026-01-22 04:00:08,636][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769071420000
[2026-01-22 04:00:08,902][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769072284000
[2026-01-22 04:00:08,903][INFO] no token updates, total=19
[2026-01-22 04:01:09,214][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=3 normalized=2 since_ms=1769072284000
[2026-01-22 04:01:09,522][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769071420000
[2026-01-22 04:01:09,813][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769072432000
[2026-01-22 04:01:09,814][INFO] tokens output updated: /home/trader/polymarket_api/POLYMARKET_MAKER_copytrade_v2/copytrade/tokens_from_copytrade.json (total=19)
[2026-01-22 04:02:10,137][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=2 normalized=1 since_ms=1769072432000
[2026-01-22 04:02:10,451][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769071420000
[2026-01-22 04:02:10,762][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769072522000
[2026-01-22 04:02:10,763][INFO] tokens output updated: /home/trader/polymarket_api/POLYMARKET_MAKER_copytrade_v2/copytrade/tokens_from_copytrade.json (total=19)
[2026-01-22 04:03:11,058][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769072522000
[2026-01-22 04:03:11,348][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769071420000
[2026-01-22 04:03:11,646][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769072522000
[2026-01-22 04:03:11,647][INFO] no token updates, total=19
[2026-01-22 04:04:11,959][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769072522000
[2026-01-22 04:04:12,252][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769071420000
[2026-01-22 04:04:12,570][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769072522000
[2026-01-22 04:04:12,570][INFO] no token updates, total=19
[2026-01-22 04:05:12,863][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=2 normalized=1 since_ms=1769072522000
[2026-01-22 04:05:13,168][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769071420000
[2026-01-22 04:05:13,487][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769072664000
[2026-01-22 04:05:13,488][INFO] tokens output updated: /home/trader/polymarket_api/POLYMARKET_MAKER_copytrade_v2/copytrade/tokens_from_copytrade.json (total=20)
[2026-01-22 04:06:13,814][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769072664000
[2026-01-22 04:06:14,127][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769071420000
[2026-01-22 04:06:14,415][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769072664000
[2026-01-22 04:06:14,416][INFO] no token updates, total=20
[2026-01-22 04:07:14,734][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769072664000
[2026-01-22 04:07:15,039][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769071420000
[2026-01-22 04:07:15,356][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769072664000
[2026-01-22 04:07:15,356][INFO] no token updates, total=20
[2026-01-22 04:08:15,666][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769072664000
[2026-01-22 04:08:15,971][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769071420000
[2026-01-22 04:08:16,220][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769072664000
[2026-01-22 04:08:16,221][INFO] no token updates, total=20
[2026-01-22 04:09:16,525][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769072664000
[2026-01-22 04:09:16,818][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769071420000
[2026-01-22 04:09:17,067][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769072664000
[2026-01-22 04:09:17,068][INFO] no token updates, total=20
[2026-01-22 04:10:17,383][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769072664000
[2026-01-22 04:10:17,693][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769071420000
[2026-01-22 04:10:17,936][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769072664000
[2026-01-22 04:10:17,936][INFO] no token updates, total=20
[2026-01-22 04:11:18,263][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=2 normalized=1 since_ms=1769072664000
[2026-01-22 04:11:18,555][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769071420000
[2026-01-22 04:11:18,844][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769073014000
[2026-01-22 04:11:18,845][INFO] tokens output updated: /home/trader/polymarket_api/POLYMARKET_MAKER_copytrade_v2/copytrade/tokens_from_copytrade.json (total=20)
[2026-01-22 04:12:19,158][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769073014000
[2026-01-22 04:12:19,474][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769071420000
[2026-01-22 04:12:19,806][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769073014000
[2026-01-22 04:12:19,806][INFO] no token updates, total=20
[2026-01-22 04:13:20,106][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769073014000
[2026-01-22 04:13:20,422][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769071420000
[2026-01-22 04:13:20,733][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769073014000
[2026-01-22 04:13:20,733][INFO] no token updates, total=20
[2026-01-22 04:14:21,065][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769073014000
[2026-01-22 04:14:21,358][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769071420000
[2026-01-22 04:14:21,668][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769073014000
[2026-01-22 04:14:21,668][INFO] no token updates, total=20
[2026-01-22 04:15:21,988][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769073014000
[2026-01-22 04:15:22,311][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769071420000
[2026-01-22 04:15:22,618][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769073014000
[2026-01-22 04:15:22,619][INFO] no token updates, total=20
[2026-01-22 04:16:22,912][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769073014000
[2026-01-22 04:16:23,207][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769071420000
[2026-01-22 04:16:23,498][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769073014000
[2026-01-22 04:16:23,498][INFO] no token updates, total=20
[2026-01-22 04:17:23,809][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769073014000
[2026-01-22 04:17:24,127][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769071420000
[2026-01-22 04:17:24,451][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769073014000
[2026-01-22 04:17:24,451][INFO] no token updates, total=20
[2026-01-22 04:18:24,743][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769073014000
[2026-01-22 04:18:25,047][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769071420000
[2026-01-22 04:18:25,346][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769073014000
[2026-01-22 04:18:25,346][INFO] no token updates, total=20
[2026-01-22 04:19:25,640][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=2 normalized=1 since_ms=1769073014000
[2026-01-22 04:19:25,929][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769071420000
[2026-01-22 04:19:26,230][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769073544000
[2026-01-22 04:19:26,230][INFO] tokens output updated: /home/trader/polymarket_api/POLYMARKET_MAKER_copytrade_v2/copytrade/tokens_from_copytrade.json (total=20)
[2026-01-22 04:20:26,545][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=3 normalized=2 since_ms=1769073544000
[2026-01-22 04:20:26,837][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769071420000
[2026-01-22 04:20:27,145][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769073602000
[2026-01-22 04:20:27,146][INFO] tokens output updated: /home/trader/polymarket_api/POLYMARKET_MAKER_copytrade_v2/copytrade/tokens_from_copytrade.json (total=20)
